       0.00000000       0.05000000       0.00000000      -0.50000000       0.00000000       0.00250000
       0.02000000       0.04990000      -0.01000000      -0.49900000       0.00005000       0.00249001
       0.04000000       0.04960040      -0.00999000      -0.49600400       0.00004990       0.00246020
       0.06000000       0.04910240      -0.01994004      -0.49102398       0.00019880       0.00241105
       0.08000000       0.04840799      -0.02981032      -0.48407987       0.00044433       0.00234333
       0.10000000       0.04751994      -0.03956136      -0.47519944       0.00078255       0.00225815
       0.12000000       0.04644182      -0.04915415      -0.46441821       0.00120807       0.00215684
       0.14000000       0.04517793      -0.05855033      -0.45177931       0.00171407       0.00204105
       0.16000000       0.04373333      -0.06771230      -0.43733329       0.00229248       0.00191260
       0.18000000       0.04211379      -0.07660343      -0.42113794       0.00293404       0.00177357
       0.20000000       0.04032580      -0.08518814      -0.40325804       0.00362851       0.00162617
       0.22000000       0.03837651      -0.09343210      -0.38376510       0.00436478       0.00147276
       0.23999999       0.03627371      -0.10130233      -0.36273711       0.00513108       0.00131578
       0.25999999       0.03402582      -0.10876735      -0.34025816       0.00591517       0.00115776
       0.27999999       0.03164182      -0.11579731      -0.31641819       0.00670451       0.00100120
       0.29999999       0.02913125      -0.12236407      -0.29131254       0.00748648       0.00084863
       0.31999999       0.02650416      -0.12844138      -0.26504164       0.00824859       0.00070247
       0.33999999       0.02377106      -0.13400492      -0.23771057       0.00897866       0.00056506
       0.35999999       0.02094287      -0.13903244      -0.20942867       0.00966501       0.00043860
       0.37999999       0.01803090      -0.14350383      -0.18030904       0.01029667       0.00032511
       0.39999999       0.01504682      -0.14740121      -0.15046818       0.01086356       0.00022641
       0.41999999       0.01200255      -0.15070898      -0.12002545       0.01135660       0.00014406
       0.43999999       0.00891026      -0.15341392      -0.08910262       0.01176792       0.00007939
       0.45999999       0.00578234      -0.15550520      -0.05782338       0.01209093       0.00003344
       0.47999999       0.00263128      -0.15697446      -0.02631284       0.01232049       0.00000692
       0.49999999      -0.00053029      -0.15781582       0.00530295       0.01245292       0.00000028
       0.51999999      -0.00368975      -0.15802592       0.03689753       0.01248610       0.00001361
       0.53999999      -0.00683445      -0.15760391       0.06834451       0.01241950       0.00004671
       0.55999999      -0.00995181      -0.15655149       0.09951812       0.01225419       0.00009904
       0.57999999      -0.01302937      -0.15487287       0.13029366       0.01199280       0.00016976
       0.59999999      -0.01605480      -0.15257475       0.16054802       0.01163953       0.00025776
       0.61999999      -0.01901602      -0.14966633       0.19016019       0.01120001       0.00036161
       0.63999999      -0.02190117      -0.14615925       0.21901172       0.01068126       0.00047966
       0.65999999      -0.02469872      -0.14206753       0.24698720       0.01009159       0.00061003
       0.67999998      -0.02739747      -0.13740754       0.27397473       0.00944042       0.00075062
       0.69999998      -0.02998664      -0.13219792       0.29986637       0.00873815       0.00089920
       0.71999998      -0.03245585      -0.12645951       0.32455854       0.00799600       0.00105338
       0.73999998      -0.03479525      -0.12021526       0.34795247       0.00722585       0.00121071
       0.75999998      -0.03699546      -0.11349015       0.36995460       0.00644001       0.00136866
       0.77999998      -0.03904769      -0.10631108       0.39047690       0.00565102       0.00152472
       0.79999998      -0.04094373      -0.09870677       0.40943730       0.00487151       0.00167639
       0.81999998      -0.04267600      -0.09070763       0.42675995       0.00411394       0.00182124
       0.83999998      -0.04423756      -0.08234565       0.44237556       0.00339040       0.00195696
       0.85999998      -0.04562217      -0.07365430       0.45622167       0.00271248       0.00208138
       0.87999998      -0.04682429      -0.06466833       0.46824289       0.00209100       0.00219251
       0.89999998      -0.04783911      -0.05542368       0.47839114       0.00153589       0.00228858
       0.91999998      -0.04866258      -0.04595734       0.48662583       0.00105604       0.00236805
       0.93999998      -0.04929140      -0.03630717       0.49291401       0.00065911       0.00242964
       0.95999998      -0.04972305      -0.02651177       0.49723054       0.00035144       0.00247238
       0.97999998      -0.04995582      -0.01661033       0.49955814       0.00013795       0.00249558
       0.99999998      -0.04998875      -0.00664244       0.49988751       0.00002206       0.00249888
       1.01999998      -0.04982173       0.00335201       0.49821734       0.00000562       0.00248221
       1.03999998      -0.04945543       0.01333306       0.49455429       0.00008889       0.00244584
       1.05999998      -0.04889130       0.02326078       0.48891303       0.00027053       0.00239036
       1.07999998      -0.04813161       0.03309545       0.48131611       0.00054765       0.00231665
       1.09999998      -0.04717939       0.04279774       0.47179393       0.00091582       0.00222590
       1.11999997      -0.04603846       0.05232884       0.46038457       0.00136915       0.00211954
       1.13999997      -0.04471337       0.06165063       0.44713368       0.00190040       0.00199929
       1.15999997      -0.04320943       0.07072581       0.43209425       0.00250107       0.00186705
       1.17999997      -0.04153265       0.07951809       0.41532645       0.00316156       0.00172496
       1.19999997      -0.03968973       0.08799230       0.39689733       0.00387132       0.00157527
       1.21999997      -0.03768806       0.09611453       0.37688063       0.00461900       0.00142039
       1.23999997      -0.03553564       0.10385231       0.35535641       0.00539265       0.00126278
       1.25999997      -0.03324108       0.11117468       0.33241076       0.00617991       0.00110497
       1.27999997      -0.03081355       0.11805235       0.30813547       0.00696818       0.00094947
       1.29999997      -0.02826276       0.12445782       0.28262764       0.00774487       0.00079878
       1.31999997      -0.02559893       0.13036545       0.25598929       0.00849757       0.00065531
       1.33999997      -0.02283270       0.13575162       0.22832699       0.00921425       0.00052133
       1.35999997      -0.01997514       0.14059478       0.19975138       0.00988345       0.00039901
       1.37999997      -0.01703768       0.14487556       0.17037677       0.01049446       0.00029028
       1.39999997      -0.01403207       0.14857684       0.14032065       0.01103754       0.00019690
